person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,age_group,loan_amnt_group,income_group,loan_to_income,loan_to_emp_length_ratio,int_rate_to loan_amnt_ratio
29,88055,MORTGAGE,6.0,DEBTCONSOLIDATION,21600,12.42,0,0.25,N,8,18-30,very large,middle,0.24530123218443017,0.0002777777777777778,0.000575
31,99000,RENT,15.0,DEBTCONSOLIDATION,12000,14.26,0,0.12,Y,10,30-40,large,middle,0.12121212121212122,0.00125,0.0011883333333333333
28,99996,RENT,6.0,VENTURE,12000,13.61,0,0.12,Y,9,18-30,large,middle,0.12000480019200768,0.0005,0.0011341666666666666
32,88500,MORTGAGE,5.0,MEDICAL,2700,14.27,0,0.03,N,10,30-40,small,middle,0.030508474576271188,0.001851851851851852,0.005285185185185185
31,88560,MORTGAGE,16.0,EDUCATION,9000,7.29,0,0.1,N,8,30-40,medium,middle,0.1016260162601626,0.0017777777777777779,0.00081
35,100000,RENT,3.0,PERSONAL,12000,7.88,0,0.12,N,6,30-40,large,high-middle,0.12,0.00025,0.0006566666666666666
30,88800,MORTGAGE,14.0,EDUCATION,7000,6.62,0,0.08,N,6,30-40,medium,middle,0.07882882882882883,0.002,0.0009457142857142857
31,89000,MORTGAGE,15.0,EDUCATION,14000,10.65,0,0.16,N,10,30-40,large,middle,0.15730337078651685,0.0010714285714285715,0.0007607142857142858
30,89000,MORTGAGE,14.0,VENTURE,4000,6.03,0,0.04,N,6,30-40,small,middle,0.0449438202247191,0.0035,0.0015075000000000002
27,89000,MORTGAGE,2.0,DEBTCONSOLIDATION,10000,10.65,0,0.11,N,7,18-30,medium,middle,0.11235955056179775,0.0002,0.001065
30,100000,RENT,13.0,DEBTCONSOLIDATION,12000,7.88,0,0.12,N,9,30-40,large,high-middle,0.12,0.0010833333333333333,0.0006566666666666666
30,89000,MORTGAGE,3.0,PERSONAL,10800,11.99,0,0.12,N,8,30-40,large,middle,0.12134831460674157,0.0002777777777777778,0.0011101851851851852
28,65450,MORTGAGE,5.0,MEDICAL,15000,16.89,1,0.19,N,9,18-30,large,middle,0.22918258212375858,0.0003333333333333333,0.001126
30,76500,RENT,11.0,MEDICAL,12000,17.27,1,0.13,N,10,30-40,large,middle,0.1568627450980392,0.0009166666666666666,0.0014391666666666667
27,89000,OWN,10.0,VENTURE,3000,6.76,0,0.03,N,6,18-30,small,middle,0.033707865168539325,0.0033333333333333335,0.0022533333333333333
32,77000,MORTGAGE,14.0,DEBTCONSOLIDATION,23000,11.49,1,0.3,N,6,30-40,very large,middle,0.2987012987012987,0.000608695652173913,0.0004995652173913044
34,89000,MORTGAGE,17.0,DEBTCONSOLIDATION,10000,10.99,0,0.11,N,7,30-40,medium,middle,0.11235955056179775,0.0017,0.001099
34,77000,MORTGAGE,18.0,EDUCATION,15000,11.14,1,0.19,N,6,30-40,large,middle,0.19480519480519481,0.0012,0.0007426666666666668
27,77000,MORTGAGE,0.0,EDUCATION,15000,17.74,1,0.19,Y,6,18-30,large,middle,0.19480519480519481,0.0,0.0011826666666666665
27,89000,MORTGAGE,11.0,EDUCATION,2800,14.96,0,0.03,Y,10,18-30,small,middle,0.03146067415730337,0.003928571428571429,0.005342857142857143
33,110000,RENT,3.0,HOMEIMPROVEMENT,12000,10.65,0,0.11,N,5,30-40,large,high-middle,0.10909090909090909,0.00025,0.0008875
31,89000,MORTGAGE,8.0,PERSONAL,12250,15.05,0,0.14,N,8,30-40,large,middle,0.13764044943820225,0.0006530612244897959,0.0012285714285714287
27,89004,MORTGAGE,4.0,PERSONAL,10000,7.51,0,0.11,N,9,18-30,medium,middle,0.1123545009213069,0.0004,0.0007509999999999999
30,110000,RENT,8.0,HOMEIMPROVEMENT,12000,12.18,0,0.11,N,7,30-40,large,high-middle,0.10909090909090909,0.0006666666666666666,0.001015
29,89004,MORTGAGE,2.0,EDUCATION,4800,14.11,0,0.05,Y,8,18-30,small,middle,0.053930160442227315,0.0004166666666666667,0.002939583333333333
30,111996,RENT,1.0,DEBTCONSOLIDATION,12000,7.49,0,0.11,N,6,30-40,large,high-middle,0.10714668381013608,8.333333333333333e-05,0.0006241666666666666
32,36000,OWN,0.0,MEDICAL,4900,13.22,0,0.14,N,10,30-40,small,low-middle,0.1361111111111111,0.0,0.0026979591836734694
32,77400,MORTGAGE,0.0,DEBTCONSOLIDATION,10000,18.43,1,0.13,N,6,30-40,medium,middle,0.12919896640826872,0.0,0.001843
29,89520,OWN,13.0,MEDICAL,8000,13.23,0,0.09,N,10,18-30,medium,middle,0.08936550491510277,0.001625,0.00165375
28,89602,MORTGAGE,4.0,VENTURE,4800,5.42,0,0.05,N,8,18-30,small,middle,0.05357023280730341,0.0008333333333333334,0.0011291666666666666
32,120000,RENT,11.0,DEBTCONSOLIDATION,12000,7.51,0,0.1,N,9,30-40,large,high-middle,0.1,0.0009166666666666666,0.0006258333333333333
29,89849,MORTGAGE,13.0,EDUCATION,6000,13.98,0,0.07,Y,5,18-30,medium,middle,0.06677870649645516,0.0021666666666666666,0.00233
30,89900,MORTGAGE,5.0,VENTURE,20000,10.99,0,0.22,Y,9,30-40,very large,middle,0.22246941045606228,0.00025,0.0005495
35,120000,RENT,4.0,HOMEIMPROVEMENT,12000,10.99,0,0.1,N,7,30-40,large,high-middle,0.1,0.0003333333333333333,0.0009158333333333334
34,120000,RENT,4.0,PERSONAL,12000,11.49,0,0.1,N,6,30-40,large,high-middle,0.1,0.0003333333333333333,0.0009575
29,108000,RENT,1.0,EDUCATION,12000,10.99,1,0.11,N,9,18-30,large,high-middle,0.1111111111111111,8.333333333333333e-05,0.0009158333333333334
27,120000,RENT,4.0,DEBTCONSOLIDATION,12000,10.99,0,0.1,N,5,18-30,large,high-middle,0.1,0.0003333333333333333,0.0009158333333333334
29,90000,MORTGAGE,14.0,EDUCATION,10000,10.65,0,0.11,N,6,18-30,medium,middle,0.1111111111111111,0.0014,0.001065
33,123000,RENT,5.0,MEDICAL,12000,11.83,0,0.1,N,7,30-40,large,high-middle,0.0975609756097561,0.0004166666666666667,0.0009858333333333334
32,113000,RENT,5.0,HOMEIMPROVEMENT,12000,16.29,1,0.11,N,5,30-40,large,high-middle,0.10619469026548672,0.0004166666666666667,0.0013575
33,96053,RENT,3.0,MEDICAL,12000,15.68,1,0.11,N,6,30-40,large,middle,0.1249310276618117,0.00025,0.0013066666666666667
27,90000,MORTGAGE,4.0,HOMEIMPROVEMENT,20000,12.42,0,0.22,N,10,18-30,very large,middle,0.2222222222222222,0.0002,0.000621
28,90000,MORTGAGE,13.0,HOMEIMPROVEMENT,1800,7.51,0,0.02,N,5,18-30,small,middle,0.02,0.007222222222222222,0.004172222222222222
32,117000,RENT,0.0,PERSONAL,12000,17.93,1,0.1,Y,10,30-40,large,high-middle,0.10256410256410256,0.0,0.0014941666666666666
31,90000,MORTGAGE,11.0,DEBTCONSOLIDATION,6000,11.71,0,0.07,N,8,30-40,medium,middle,0.06666666666666667,0.0018333333333333333,0.0019516666666666669
30,117005,RENT,1.0,VENTURE,12000,18.79,1,0.1,Y,8,30-40,large,high-middle,0.10255971967009957,8.333333333333333e-05,0.0015658333333333334
29,90000,MORTGAGE,8.0,DEBTCONSOLIDATION,14000,7.9,0,0.16,N,9,18-30,large,middle,0.15555555555555556,0.0005714285714285715,0.0005642857142857143
31,130000,RENT,6.0,VENTURE,12000,16.49,0,0.09,N,10,30-40,large,high-middle,0.09230769230769231,0.0005,0.0013741666666666665
31,90000,MORTGAGE,9.0,DEBTCONSOLIDATION,15000,7.9,0,0.17,N,9,30-40,large,middle,0.16666666666666666,0.0006,0.0005266666666666667
27,130000,RENT,11.0,EDUCATION,12000,15.23,0,0.09,Y,10,18-30,large,high-middle,0.09230769230769231,0.0009166666666666666,0.0012691666666666667
31,100300,RENT,1.0,MEDICAL,12000,14.91,1,0.1,Y,7,30-40,large,high-middle,0.11964107676969092,8.333333333333333e-05,0.0012425000000000001
35,130000,RENT,17.0,EDUCATION,12000,10.75,0,0.09,N,6,30-40,large,high-middle,0.09230769230769231,0.0014166666666666668,0.0008958333333333333
27,90000,MORTGAGE,6.0,MEDICAL,24400,8.9,0,0.27,N,10,18-30,very large,middle,0.27111111111111114,0.0002459016393442623,0.00036475409836065573
28,140000,RENT,3.0,DEBTCONSOLIDATION,12000,9.91,0,0.09,N,10,18-30,large,high-middle,0.08571428571428572,0.00025,0.0008258333333333334
30,90000,MORTGAGE,2.0,HOMEIMPROVEMENT,7000,11.71,0,0.08,N,10,30-40,medium,middle,0.07777777777777778,0.00028571428571428574,0.001672857142857143
28,140000,RENT,9.0,HOMEIMPROVEMENT,12000,7.88,0,0.09,N,7,18-30,large,high-middle,0.08571428571428572,0.00075,0.0006566666666666666
27,90000,OWN,1.0,VENTURE,7500,7.51,0,0.08,N,6,18-30,medium,middle,0.08333333333333333,0.00013333333333333334,0.0010013333333333332
33,90000,MORTGAGE,5.0,PERSONAL,11400,6.62,0,0.13,N,8,30-40,large,middle,0.12666666666666668,0.0004385964912280702,0.0005807017543859649
27,78000,MORTGAGE,2.0,HOMEIMPROVEMENT,35000,17.27,1,0.45,Y,5,18-30,very large,middle,0.44871794871794873,5.714285714285714e-05,0.0004934285714285714
34,150000,RENT,5.0,HOMEIMPROVEMENT,12000,10.59,0,0.08,N,9,30-40,large,high-middle,0.08,0.0004166666666666667,0.0008825
30,150000,RENT,14.0,DEBTCONSOLIDATION,12000,7.29,0,0.08,N,7,30-40,large,high-middle,0.08,0.0011666666666666668,0.0006075
31,150000,RENT,0.0,HOMEIMPROVEMENT,12000,10.74,0,0.08,N,9,30-40,large,high-middle,0.08,0.0,0.0008950000000000001
28,150086,RENT,5.0,MEDICAL,12000,6.54,0,0.08,N,9,18-30,large,high-middle,0.07995415961515398,0.0004166666666666667,0.000545
29,90000,MORTGAGE,13.0,DEBTCONSOLIDATION,6000,6.03,0,0.07,N,5,18-30,medium,middle,0.06666666666666667,0.0021666666666666666,0.001005
32,90000,MORTGAGE,6.0,PERSONAL,15600,7.9,0,0.17,N,9,30-40,very large,middle,0.17333333333333334,0.0003846153846153846,0.0005064102564102564
28,170000,RENT,1.0,HOMEIMPROVEMENT,12000,5.79,0,0.07,N,6,18-30,large,high-middle,0.07058823529411765,8.333333333333333e-05,0.0004825
34,187000,RENT,3.0,VENTURE,12000,7.9,0,0.06,N,10,30-40,large,high-middle,0.06417112299465241,0.00025,0.0006583333333333334
27,223000,RENT,4.0,EDUCATION,12000,14.96,1,0.05,N,6,18-30,large,high,0.053811659192825115,0.0003333333333333333,0.0012466666666666668
32,703800,RENT,14.0,MEDICAL,12000,15.33,1,0.01,Y,9,30-40,large,high,0.017050298380221655,0.0011666666666666668,0.0012775
32,90000,MORTGAGE,16.0,EDUCATION,21400,15.23,0,0.24,Y,5,30-40,very large,middle,0.23777777777777778,0.0007476635514018691,0.0007116822429906542
27,170000,RENT,3.0,DEBTCONSOLIDATION,12075,12.42,0,0.07,N,9,18-30,large,high-middle,0.07102941176470588,0.0002484472049689441,0.0010285714285714286
27,54000,RENT,2.0,MEDICAL,12100,9.45,0,0.22,N,6,18-30,large,middle,0.22407407407407406,0.00016528925619834712,0.00078099173553719
31,90000,MORTGAGE,6.0,MEDICAL,18000,10.99,0,0.2,N,8,30-40,very large,middle,0.2,0.0003333333333333333,0.0006105555555555556
29,90000,MORTGAGE,13.0,DEBTCONSOLIDATION,21000,11.99,0,0.23,N,10,18-30,very large,middle,0.23333333333333334,0.000619047619047619,0.000570952380952381
27,90000,MORTGAGE,12.0,EDUCATION,20000,10.99,0,0.22,N,6,18-30,very large,middle,0.2222222222222222,0.0006,0.0005495
28,90000,MORTGAGE,12.0,HOMEIMPROVEMENT,5000,14.79,0,0.06,Y,8,18-30,small,middle,0.05555555555555555,0.0024,0.0029579999999999997
33,36000,RENT,5.0,EDUCATION,12200,9.99,1,0.34,N,6,30-40,large,low-middle,0.3388888888888889,0.0004098360655737705,0.0008188524590163935
27,90000,MORTGAGE,11.0,VENTURE,21000,15.62,0,0.23,N,9,18-30,very large,middle,0.23333333333333334,0.0005238095238095238,0.0007438095238095238
30,90000,MORTGAGE,14.0,MEDICAL,18000,8.49,0,0.2,N,9,30-40,very large,middle,0.2,0.0007777777777777777,0.0004716666666666667
31,90000,MORTGAGE,5.0,VENTURE,17000,10.99,0,0.19,N,10,30-40,very large,middle,0.18888888888888888,0.0002941176470588235,0.0006464705882352941
27,27996,RENT,0.0,PERSONAL,12250,11.26,1,0.44,N,7,18-30,large,low-middle,0.4375625089298471,0.0,0.0009191836734693877
30,90000,MORTGAGE,4.0,VENTURE,8000,10.99,0,0.09,Y,9,30-40,medium,middle,0.08888888888888889,0.0005,0.00137375
28,28800,RENT,1.0,VENTURE,12250,10.59,1,0.43,N,9,18-30,large,low-middle,0.4253472222222222,8.163265306122449e-05,0.0008644897959183673
29,90000,MORTGAGE,3.0,EDUCATION,15000,6.99,0,0.17,N,8,18-30,large,middle,0.16666666666666666,0.0002,0.000466
35,90000,MORTGAGE,8.0,EDUCATION,4800,9.99,0,0.05,N,5,30-40,small,middle,0.05333333333333334,0.0016666666666666668,0.00208125
30,31500,RENT,0.0,MEDICAL,12250,13.85,1,0.39,N,5,30-40,large,low-middle,0.3888888888888889,0.0,0.0011306122448979591
27,35196,RENT,4.0,MEDICAL,12250,13.23,1,0.35,N,7,18-30,large,low-middle,0.34805091487669054,0.00032653061224489796,0.00108
30,90000,MORTGAGE,14.0,DEBTCONSOLIDATION,4500,5.99,0,0.05,N,6,30-40,small,middle,0.05,0.003111111111111111,0.0013311111111111113
34,90000,MORTGAGE,15.0,VENTURE,15000,6.99,0,0.17,N,6,30-40,large,middle,0.16666666666666666,0.001,0.000466
34,90000,MORTGAGE,3.0,MEDICAL,7500,15.23,0,0.08,Y,8,30-40,medium,middle,0.08333333333333333,0.0004,0.0020306666666666667
28,42000,RENT,9.0,MEDICAL,12250,14.59,1,0.29,N,10,18-30,large,low-middle,0.2916666666666667,0.0007346938775510204,0.0011910204081632652
34,90000,MORTGAGE,4.0,DEBTCONSOLIDATION,9900,5.99,0,0.11,N,5,30-40,medium,middle,0.11,0.00040404040404040404,0.0006050505050505051
27,52000,RENT,3.0,PERSONAL,12250,11.36,0,0.24,N,5,18-30,large,middle,0.23557692307692307,0.00024489795918367346,0.0009273469387755101
27,90000,MORTGAGE,5.0,HOMEIMPROVEMENT,15000,7.49,0,0.17,N,5,18-30,large,middle,0.16666666666666666,0.0003333333333333333,0.0004993333333333334
28,78000,MORTGAGE,4.0,VENTURE,10000,15.99,1,0.13,Y,7,18-30,medium,middle,0.1282051282051282,0.0004,0.001599
28,90000,MORTGAGE,3.0,MEDICAL,21000,10.74,0,0.23,N,7,18-30,very large,middle,0.23333333333333334,0.00014285714285714287,0.0005114285714285714
29,90000,MORTGAGE,1.0,MEDICAL,12000,5.79,0,0.13,N,9,18-30,large,middle,0.13333333333333333,8.333333333333333e-05,0.0004825
27,90000,MORTGAGE,8.0,DEBTCONSOLIDATION,12000,7.29,0,0.13,N,5,18-30,large,middle,0.13333333333333333,0.0006666666666666666,0.0006075
29,90000,MORTGAGE,14.0,HOMEIMPROVEMENT,15000,11.11,0,0.17,N,9,18-30,large,middle,0.16666666666666666,0.0009333333333333333,0.0007406666666666666
29,70000,RENT,3.0,PERSONAL,12300,8.49,0,0.18,N,8,18-30,large,middle,0.1757142857142857,0.00024390243902439024,0.0006902439024390244
33,36000,RENT,10.0,MEDICAL,12325,6.54,1,0.34,N,10,30-40,large,low-middle,0.3423611111111111,0.0008113590263691683,0.0005306288032454361
34,90000,MORTGAGE,7.0,HOMEIMPROVEMENT,7000,5.79,0,0.08,N,8,30-40,medium,middle,0.07777777777777778,0.001,0.0008271428571428571
31,90000,MORTGAGE,9.0,MEDICAL,14400,7.66,0,0.16,N,6,30-40,large,middle,0.16,0.000625,0.0005319444444444445
30,75000,RENT,6.0,MEDICAL,12325,12.73,0,0.16,N,6,30-40,large,middle,0.16433333333333333,0.000486815415821501,0.0010328600405679514
34,108000,RENT,0.0,HOMEIMPROVEMENT,12350,14.96,1,0.11,Y,7,30-40,large,high-middle,0.11435185185185186,0.0,0.001211336032388664
27,90000,MORTGAGE,8.0,EDUCATION,8000,7.66,0,0.09,N,5,18-30,medium,middle,0.08888888888888889,0.001,0.0009575
31,90000,MORTGAGE,8.0,HOMEIMPROVEMENT,18000,11.11,0,0.2,N,10,30-40,very large,middle,0.2,0.00044444444444444447,0.0006172222222222222
28,90000,OWN,5.0,HOMEIMPROVEMENT,20000,15.28,0,0.22,Y,6,18-30,very large,middle,0.2222222222222222,0.00025,0.0007639999999999999
30,90000,MORTGAGE,5.0,PERSONAL,10000,5.79,0,0.11,N,7,30-40,medium,middle,0.1111111111111111,0.0005,0.000579
32,65000,RENT,16.0,DEBTCONSOLIDATION,12400,13.49,0,0.19,Y,6,30-40,large,middle,0.19076923076923077,0.0012903225806451613,0.0010879032258064515
30,72000,RENT,12.0,EDUCATION,12400,10.99,0,0.17,N,5,30-40,large,middle,0.17222222222222222,0.000967741935483871,0.0008862903225806452
31,90000,MORTGAGE,11.0,EDUCATION,12000,6.92,0,0.13,N,5,30-40,large,middle,0.13333333333333333,0.0009166666666666666,0.0005766666666666666
27,35000,RENT,11.0,MEDICAL,12500,15.65,1,0.36,Y,8,18-30,large,low-middle,0.35714285714285715,0.00088,0.001252
28,35000,RENT,2.0,EDUCATION,12500,10.99,1,0.36,N,10,18-30,large,low-middle,0.35714285714285715,0.00016,0.0008792
33,90000,MORTGAGE,4.0,DEBTCONSOLIDATION,12000,12.98,0,0.13,N,6,30-40,large,middle,0.13333333333333333,0.0003333333333333333,0.0010816666666666668
33,90000,MORTGAGE,12.0,PERSONAL,6000,5.42,0,0.07,N,7,30-40,medium,middle,0.06666666666666667,0.002,0.0009033333333333334
27,36500,RENT,4.0,EDUCATION,12500,10.25,1,0.34,N,8,18-30,large,low-middle,0.3424657534246575,0.00032,0.00082
35,90000,MORTGAGE,3.0,MEDICAL,14500,6.54,0,0.16,N,10,30-40,large,middle,0.16111111111111112,0.00020689655172413793,0.0004510344827586207
32,90000,MORTGAGE,7.0,MEDICAL,3000,9.25,0,0.03,N,9,30-40,small,middle,0.03333333333333333,0.0023333333333333335,0.0030833333333333333
31,90000,MORTGAGE,3.0,VENTURE,16500,12.61,0,0.18,N,6,30-40,very large,middle,0.18333333333333332,0.0001818181818181818,0.0007642424242424242
27,37440,RENT,7.0,PERSONAL,2800,10.99,0,0.07,N,9,18-30,small,low-middle,0.07478632478632478,0.0025,0.003925
29,40000,RENT,4.0,DEBTCONSOLIDATION,2800,10.99,0,0.07,N,5,18-30,small,low-middle,0.07,0.0014285714285714286,0.003925
30,90000,MORTGAGE,14.0,VENTURE,9000,15.58,0,0.1,Y,6,30-40,medium,middle,0.1,0.0015555555555555555,0.0017311111111111112
28,90000,MORTGAGE,12.0,EDUCATION,5325,7.88,0,0.06,N,10,18-30,medium,middle,0.059166666666666666,0.0022535211267605635,0.00147981220657277
31,90000,MORTGAGE,13.0,HOMEIMPROVEMENT,12000,11.49,0,0.13,N,7,30-40,large,middle,0.13333333333333333,0.0010833333333333333,0.0009575
28,90000,MORTGAGE,0.0,MEDICAL,15000,7.88,0,0.17,N,6,18-30,large,middle,0.16666666666666666,0.0,0.0005253333333333333
28,90000,MORTGAGE,5.0,VENTURE,25000,11.86,0,0.28,N,6,18-30,very large,middle,0.2777777777777778,0.0002,0.0004744
27,90000,MORTGAGE,0.0,MEDICAL,10000,7.14,0,0.11,N,10,18-30,medium,middle,0.1111111111111111,0.0,0.000714
34,90000,MORTGAGE,19.0,DEBTCONSOLIDATION,5000,13.61,0,0.06,N,7,30-40,small,middle,0.05555555555555555,0.0038,0.002722
31,36000,RENT,2.0,VENTURE,2800,16.0,1,0.08,N,9,30-40,small,low-middle,0.07777777777777778,0.0007142857142857143,0.005714285714285714
28,45000,RENT,3.0,EDUCATION,2800,10.99,0,0.06,N,8,18-30,small,low-middle,0.06222222222222222,0.0010714285714285715,0.003925
28,39600,RENT,2.0,VENTURE,2800,16.77,1,0.07,Y,7,18-30,small,low-middle,0.0707070707070707,0.0007142857142857143,0.005989285714285714
27,90000,MORTGAGE,5.0,DEBTCONSOLIDATION,10000,7.14,0,0.11,N,5,18-30,medium,middle,0.1111111111111111,0.0005,0.000714
28,90000,MORTGAGE,5.0,VENTURE,13600,16.32,0,0.15,Y,7,18-30,large,middle,0.1511111111111111,0.0003676470588235294,0.0012000000000000001
31,46080,RENT,3.0,MEDICAL,2800,17.56,0,0.06,N,10,30-40,small,low-middle,0.06076388888888889,0.0010714285714285715,0.006271428571428571
32,90000,MORTGAGE,2.0,PERSONAL,25000,11.36,0,0.28,N,9,30-40,very large,middle,0.2777777777777778,8e-05,0.0004544
28,47000,RENT,4.0,PERSONAL,2800,6.99,0,0.06,N,7,18-30,small,low-middle,0.059574468085106386,0.0014285714285714286,0.0024964285714285713
30,90000,MORTGAGE,10.0,PERSONAL,5000,6.76,0,0.06,N,5,30-40,small,middle,0.05555555555555555,0.002,0.001352
34,90000,MORTGAGE,5.0,PERSONAL,24250,10.62,0,0.27,N,7,30-40,very large,middle,0.26944444444444443,0.0002061855670103093,0.00043793814432989685
27,48000,RENT,4.0,MEDICAL,2800,7.49,0,0.06,N,5,18-30,small,low-middle,0.058333333333333334,0.0014285714285714286,0.002675
27,90000,MORTGAGE,6.0,MEDICAL,5500,10.25,0,0.06,N,9,18-30,medium,middle,0.06111111111111111,0.001090909090909091,0.0018636363636363635
33,49548,RENT,6.0,DEBTCONSOLIDATION,2800,12.84,0,0.06,Y,5,30-40,small,low-middle,0.05651085815774602,0.002142857142857143,0.004585714285714286
28,78000,MORTGAGE,4.0,HOMEIMPROVEMENT,24000,10.25,1,0.31,N,8,18-30,very large,middle,0.3076923076923077,0.00016666666666666666,0.00042708333333333335
27,66300,MORTGAGE,0.0,MEDICAL,20000,17.56,1,0.26,N,8,18-30,very large,middle,0.30165912518853694,0.0,0.000878
28,90000,MORTGAGE,12.0,EDUCATION,21000,11.36,0,0.23,N,8,18-30,very large,middle,0.23333333333333334,0.0005714285714285715,0.0005409523809523809
31,90000,MORTGAGE,3.0,HOMEIMPROVEMENT,12000,13.48,0,0.13,N,10,30-40,large,middle,0.13333333333333333,0.00025,0.0011233333333333334
29,35000,OWN,11.0,MEDICAL,4200,12.99,0,0.12,Y,7,18-30,small,low-middle,0.12,0.002619047619047619,0.003092857142857143
34,50000,RENT,2.0,MEDICAL,2800,11.86,0,0.06,N,8,30-40,small,middle,0.056,0.0007142857142857143,0.004235714285714285
27,90000,MORTGAGE,5.0,VENTURE,12000,12.73,0,0.13,N,9,18-30,large,middle,0.13333333333333333,0.0004166666666666667,0.0010608333333333333
27,35000,OWN,2.0,HOMEIMPROVEMENT,6000,11.99,0,0.17,N,10,18-30,medium,low-middle,0.17142857142857143,0.0003333333333333333,0.0019983333333333333
27,58800,RENT,6.0,HOMEIMPROVEMENT,2800,12.69,1,0.05,N,10,18-30,small,middle,0.047619047619047616,0.002142857142857143,0.004532142857142857
34,35000,OWN,2.0,EDUCATION,2000,13.99,0,0.06,N,8,30-40,small,low-middle,0.05714285714285714,0.001,0.006995
27,67000,RENT,1.0,DEBTCONSOLIDATION,2800,13.04,0,0.04,N,10,18-30,small,middle,0.041791044776119404,0.00035714285714285714,0.004657142857142857
28,90000,MORTGAGE,7.0,HOMEIMPROVEMENT,17600,16.35,0,0.2,Y,5,18-30,very large,middle,0.19555555555555557,0.00039772727272727274,0.0009289772727272728
33,90000,MORTGAGE,0.0,HOMEIMPROVEMENT,8000,12.53,0,0.09,N,7,30-40,medium,middle,0.08888888888888889,0.0,0.00156625
30,90000,MORTGAGE,0.0,HOMEIMPROVEMENT,5000,12.87,0,0.06,Y,10,30-40,small,middle,0.05555555555555555,0.0,0.002574
33,90000,MORTGAGE,5.0,VENTURE,4200,8.94,0,0.05,N,5,30-40,small,middle,0.04666666666666667,0.0011904761904761906,0.0021285714285714285
31,78000,MORTGAGE,0.0,EDUCATION,5000,10.99,1,0.06,N,5,30-40,small,middle,0.0641025641025641,0.0,0.002198
28,90000,OWN,7.0,MEDICAL,8400,12.87,0,0.09,N,8,18-30,medium,middle,0.09333333333333334,0.0008333333333333334,0.0015321428571428571
28,90000,MORTGAGE,12.0,HOMEIMPROVEMENT,12000,13.92,0,0.13,N,6,18-30,large,middle,0.13333333333333333,0.001,0.00116
27,90000,MORTGAGE,11.0,PERSONAL,10000,8.94,0,0.11,N,7,18-30,medium,middle,0.1111111111111111,0.0011,0.0008939999999999999
27,90000,MORTGAGE,4.0,PERSONAL,15000,10.99,0,0.17,N,6,18-30,large,middle,0.16666666666666666,0.0002666666666666667,0.0007326666666666667
28,78000,MORTGAGE,12.0,HOMEIMPROVEMENT,24000,11.83,1,0.31,N,7,18-30,very large,middle,0.3076923076923077,0.0005,0.0004929166666666667
29,16800,RENT,9.0,HOMEIMPROVEMENT,2750,14.84,1,0.16,Y,10,18-30,small,low,0.1636904761904762,0.0032727272727272726,0.005396363636363637
27,90000,MORTGAGE,5.0,VENTURE,20500,14.96,0,0.23,Y,8,18-30,very large,middle,0.22777777777777777,0.00024390243902439024,0.0007297560975609756
30,37000,RENT,0.0,MEDICAL,2750,9.99,0,0.07,N,5,30-40,small,low-middle,0.07432432432432433,0.0,0.0036327272727272727
30,57120,RENT,3.0,DEBTCONSOLIDATION,2750,10.37,0,0.05,N,5,30-40,small,middle,0.048144257703081235,0.001090909090909091,0.003770909090909091
31,78000,MORTGAGE,1.0,HOMEIMPROVEMENT,20000,14.26,1,0.26,Y,10,30-40,very large,middle,0.2564102564102564,5e-05,0.000713
27,90000,MORTGAGE,2.0,PERSONAL,20000,16.7,0,0.22,N,9,18-30,very large,middle,0.2222222222222222,0.0001,0.0008349999999999999
35,18200,RENT,4.0,MEDICAL,2725,10.99,0,0.15,N,8,30-40,small,low,0.14972527472527472,0.0014678899082568807,0.0040330275229357795
29,27000,RENT,2.0,EDUCATION,2725,9.63,0,0.1,N,6,18-30,small,low-middle,0.10092592592592593,0.0007339449541284404,0.0035339449541284406
33,44000,RENT,3.0,HOMEIMPROVEMENT,2725,12.18,1,0.06,N,7,30-40,small,low-middle,0.061931818181818185,0.0011009174311926607,0.0044697247706422015
